task_id,category,experiment,events,output_mib,events_per_second,elapsed_seconds,validation_seconds,peak_rss_mib,klm_nodes,unique_event_uids
1072,ccbar,e1004,5000,57.31250762939453,29.730437982283885,168.17781167500652,13.604148000013083,693.4375,12013,5000
1073,charged,e1004,5000,76.53719425201416,21.901973731107596,228.28992772000493,19.47909380000783,735.55859375,10626,5000
1074,mixed,e1004,5000,77.17776107788086,20.89068855328578,239.34108190098777,18.57636539102532,715.02734375,10568,5000
1075,taupair,e1004,5000,25.052165985107422,52.28871270762227,95.62293162499554,6.805416819872335,445.3046875,7152,5000
1076,uubar,e1004,5000,42.257179260253906,35.337492035703626,141.4927803860046,12.285074134008028,542.4921875,10844,5000
1077,ccbar,e1004,5000,57.432220458984375,27.254160412320765,183.4582289219834,17.292752848006785,631.4921875,11979,5000
1078,charged,e1004,5000,76.58790969848633,20.71366742359983,241.38651537406258,18.707260302035138,665.5625,10557,5000
1079,mixed,e1004,5000,77.63563632965088,40.61016934308672,123.12187023300794,9.417743553989567,676.75,10575,5000
1080,taupair,e1004,5000,24.887322425842285,97.50820185207547,51.277737718774006,3.511519867926836,428.6484375,7329,5000
1081,uubar,e1004,5000,42.47169017791748,45.387215739437444,110.16317962098401,8.529356839950196,518.3359375,10750,5000
1082,ccbar,e1004,5000,57.78861713409424,54.00002028520739,92.59255781001411,7.075300227152184,624.4296875,11949,5000
1083,charged,e1004,5000,76.6499490737915,32.291979481544665,154.83720974298194,11.883580654859543,625.76953125,10591,5000
1084,mixed,e1004,5000,77.17797470092773,28.6631811945075,174.43981413193978,12.871380236931145,534.1015625,10719,5000
1085,taupair,e1004,5000,24.850908279418945,78.77983080721543,63.46802155789919,4.221843625884503,443.53515625,7257,5000
1086,uubar,e1004,5000,42.356327056884766,52.32613123439676,95.55455146497115,6.906126908026636,504.328125,10993,5000
1087,ccbar,e1004,5000,57.123741149902344,36.185112075720006,138.17837539198808,9.841566249029711,593.1640625,12052,5000
1088,charged,e1004,5000,76.45065879821777,27.96808294789042,178.77521349303424,14.78336080815643,600.34375,10729,5000
1089,mixed,e1004,5000,76.95626068115234,20.004427966273987,249.94466267316602,20.850136331981048,599.890625,10536,5000
1090,taupair,e1004,5000,25.119922637939453,67.11989490155922,74.49356122105382,4.831920890137553,406.8203125,7193,5000
1091,uubar,e1004,5000,42.38917922973633,56.78402912126664,88.05292751104571,6.074306657072157,494.17578125,10939,5000
1092,ccbar,e1004,5000,57.37880611419678,44.29814493584228,112.87154365587048,8.562421987066045,624.5703125,12070,5000
1093,charged,e1004,5000,76.76870632171631,33.9519078451342,147.26712922309525,11.117926600854844,638.23046875,10590,5000
1094,mixed,e1004,5000,76.93586158752441,41.04717537817275,121.81106139300391,9.236174415098503,624.23046875,10541,5000
1095,taupair,e1004,5000,24.988676071166992,46.92749375460624,106.5473478329368,11.118118630023673,446.47265625,7286,5000
1096,uubar,e1004,5000,42.6607666015625,45.55143252996365,109.76603198397788,8.145176186983008,537.06640625,11127,5000
1097,ccbar,e1004,5000,57.82244873046875,31.414645544056576,159.16143293700043,12.387584571999469,620.79296875,12203,5000
1098,charged,e1004,5000,76.74543762207031,22.9595453739962,217.77434694604017,18.513752441853285,608.14453125,10459,5000
1099,mixed,e1004,5000,77.1042070388794,28.650659999669493,174.51604954502545,12.159418031806126,729.18359375,10555,5000
1100,taupair,e1004,5000,25.114819526672363,99.98629463467402,50.006853621976916,3.629764207988046,469.40625,7353,5000
1101,uubar,e1004,5000,42.37467002868652,33.35667131131472,149.89505257690325,12.24155612802133,507.12890625,11095,5000
1102,ccbar,e1004,5000,57.57861614227295,54.244728578819036,92.17485516099259,6.785734567092732,612.59375,11934,5000
1103,charged,e1004,5000,76.29825973510742,33.06639840475954,151.21090415702201,11.68420800101012,618.51171875,10637,5000
1104,mixed,e1004,5000,77.22338676452637,40.930471406808124,122.15837805299088,8.777981552062556,631.8515625,10520,5000
1105,taupair,e1004,5000,24.85527229309082,68.2659543210183,73.2429517719429,5.367417691042647,423.52734375,7256,5000
1106,uubar,e1004,5000,42.59882736206055,69.18330942462869,72.27176672499627,5.383601766981883,540.3046875,11103,5000
1107,ccbar,e1004,5000,57.44389533996582,40.70540425477354,122.83381264819764,10.625828609103337,592.4140625,11833,5000
1108,charged,e1004,5000,76.43480682373047,42.21876305721706,118.43075537821278,8.840740673011169,702.71875,10691,5000
1109,mixed,e1004,5000,77.20827960968018,27.202774463354068,183.80478089599637,13.532307567977114,818.96875,10458,5000
1110,taupair,e1004,5000,24.903749465942383,79.47253243399273,62.91481908108108,4.587881083134562,461.234375,7232,5000
1111,uubar,e1004,5000,42.736735343933105,29.294746138665936,170.67906908401346,11.938349522999488,519.69921875,11199,5000
1112,ccbar,e1004,5000,57.42191505432129,56.43746541254104,88.5936312598642,6.767711326945573,649.859375,11975,5000
1113,charged,e1004,5000,76.69916152954102,24.84703207931401,201.2312772020232,21.679788283072412,620.98046875,10414,5000
1114,taupair,e1004,5000,24.9833345413208,29.54468937705235,169.23515208400022,10.642227683998499,446.08203125,7325,5000
1115,uubar,e1004,5000,42.04428291320801,47.92503206178306,104.3296119980514,7.931769162882119,456.84375,11081,5000
1116,ccbar,e1004,5000,57.385457038879395,28.189369672657637,177.37182697099342,15.900969049995183,570.90625,12030,5000
1117,charged,e1004,5000,76.72914791107178,44.080946351415584,113.42769186804071,8.502180200070143,703.93359375,10588,5000
1118,taupair,e1004,5000,24.997197151184082,49.40347099117446,101.20746376086026,7.636698608053848,427.8828125,7292,5000
1119,uubar,e1004,5000,42.41206359863281,33.46142122066652,149.42581090703607,12.10506793181412,538.09765625,11056,5000
1120,ccbar,e1004,5000,57.52020454406738,48.789855517606306,102.48031987296417,7.514091526158154,666.38671875,11982,5000
1121,charged,e1004,5000,76.58549785614014,24.45474574017311,204.4592919969,14.633399073965847,625.69921875,10675,5000
1122,taupair,e1004,5000,25.090153694152832,103.15972399893604,48.46852828000556,3.3380894679867197,491.5078125,7404,5000
1123,uubar,e1004,5000,42.54536819458008,34.57373786799357,144.61843897499784,11.757015215000138,561.08984375,10932,5000
1124,ccbar,e1004,5000,57.405168533325195,54.31892882006576,92.04894331702963,7.181522923987359,631.546875,11944,5000
1125,charged,e1004,5000,76.5349817276001,23.335754062783593,214.26348540303297,18.644337393110618,612.01953125,10517,5000
1126,taupair,e1004,5000,25.08084011077881,105.66478255676739,47.31945572607219,3.265909814974293,482.3046875,7548,5000
1127,uubar,e1004,5000,42.650343894958496,62.38610923292395,80.146046315087,5.378950563026592,557.671875,11056,5000
1128,ccbar,e1004,5000,57.29300022125244,27.024959226869466,185.0141551750712,13.663714624010026,537.0625,11925,5000
1129,charged,e1004,5000,76.59261989593506,44.233565586034665,113.03633188409731,8.558514700038359,676.0390625,10722,5000
1130,taupair,e1004,5000,25.1254940032959,85.88630056151659,58.21650213492103,3.605112895835191,435.95703125,7249,5000
1131,uubar,e1004,5000,42.71602439880371,31.496901876534547,158.74577187304385,11.646160844014958,434.3203125,11165,5000
1132,ccbar,e1004,5000,57.474059104919434,43.97464904981517,113.70187387592159,8.19447885081172,630.46875,12079,5000
1133,charged,e1004,5000,76.75395679473877,21.376386643339,233.90295485500246,19.163752091117203,700.90234375,10624,5000
1134,taupair,e1004,5000,25.04619312286377,104.6564509117584,47.77536364400294,3.461368792981375,473.8515625,7302,5000
1135,uubar,e1004,5000,42.37569808959961,48.975147263348155,102.09259756002575,7.050487544154748,483.88671875,11022,5000
1136,ccbar,e1004,5000,57.41066074371338,38.99273761909157,128.22900635609403,9.963540920056403,610.42578125,11967,5000
1137,charged,e1004,5000,76.45285701751709,43.59243701830976,114.6987950662151,8.63161126198247,672.421875,10667,5000
1138,taupair,e1004,5000,24.913105964660645,103.78500343117591,48.176517172018066,3.3979793009348214,448.34765625,7247,5000
1139,uubar,e1004,5000,42.732728004455566,40.58032209910185,123.21242763400005,8.749866201000259,540.65234375,11008,5000
1140,ccbar,e1004,5000,57.49218463897705,32.388056142351054,154.37789714900282,11.317545907004387,649.98046875,11956,5000
1141,charged,e1004,5000,76.59187412261963,45.0137581549321,111.07715074112639,8.814002946950495,650.2109375,10733,5000
1142,taupair,e1004,5000,24.995698928833008,51.383745778232374,97.30703599499248,7.594494053002563,462.9765625,7380,5000
1143,uubar,e1004,5000,42.66908931732178,70.41774535650045,71.0048294600565,5.425432414049283,524.11328125,11188,5000
1144,ccbar,e1004,5000,57.40746879577637,58.633426267113414,85.27558968192898,6.806782264029607,620.265625,11997,5000
1145,taupair,e1004,5000,24.996853828430176,99.46259175111051,50.27015596488491,3.496749616926536,469.7734375,7235,5000
1146,uubar,e1004,5000,42.45333290100098,69.60689499281939,71.83196435519494,5.594020863994956,516.39453125,11141,5000
1147,ccbar,e1004,5000,57.43887805938721,58.70325699786538,85.17414970998652,6.857497595017776,652.51171875,11904,5000
1148,taupair,e1004,5000,24.933321952819824,98.82760275068689,50.593152730958536,3.254276381107047,479.8125,7328,5000
1149,uubar,e1004,5000,42.45267581939697,39.663501427820236,126.06047928216867,11.418671034043655,503.71484375,11159,5000
1150,ccbar,e1004,5000,57.51879024505615,56.257153038469696,88.8775867591612,7.331246146932244,713.1015625,11901,5000
1151,taupair,e1004,5000,24.816203117370605,104.01641512829283,48.0693359200377,3.4870151919312775,448.7890625,7282,5000
1152,uubar,e1004,5000,42.30564880371094,35.502810108171424,140.83392229420133,11.752805589931086,532.6171875,11060,5000
1153,ccbar,e1004,5000,57.37923240661621,34.37966888649831,145.4347921879962,13.305864146910608,753.94921875,12106,5000
1154,taupair,e1004,5000,24.980958938598633,85.85101044947864,58.2404327429831,3.522454692982137,434.03125,7188,5000
1155,uubar,e1004,5000,42.93409252166748,70.54731004964623,70.87442450295202,5.408790638903156,520.8203125,11291,5000
1156,ccbar,e1004,5000,57.37143325805664,27.81301836932788,179.77193030994385,15.370931898942217,606.7734375,12057,5000
1157,taupair,e1004,5000,25.09803867340088,96.72496122844609,51.69296463392675,3.417977130971849,464.75390625,7268,5000
1158,uubar,e1004,5000,42.22213077545166,70.45525910784572,70.9670230911579,5.975461552850902,531.03515625,11061,5000
1159,ccbar,e1004,5000,57.46729373931885,56.39505743606123,88.66025193198584,7.0309375210199505,615.6328125,11955,5000
1160,taupair,e1004,5000,24.74307918548584,109.0640131042463,45.84463616996072,3.3055217061191797,452.53515625,7204,5000
1161,uubar,e1004,5000,42.55121994018555,29.536018652390794,169.28483350599709,12.313394942990271,512.15625,11226,5000
1162,ccbar,e1004,5000,57.45135307312012,37.59854073151853,132.98388455295935,10.626713196048513,569.51953125,11960,5000
1163,taupair,e1004,5000,24.933268547058105,71.67597223855293,69.75838406989351,4.878493296913803,426.015625,7309,5000
1164,uubar,e1004,5000,42.660006523132324,70.34575532204963,71.07749397400767,5.4171516219794285,547.45703125,11101,5000
1165,ccbar,e1004,5000,57.544339179992676,28.645749092180015,174.54596784710884,15.89261182793416,606.68359375,11925,5000
1166,taupair,e1004,5000,25.15640640258789,59.456541567530046,84.09503594017588,8.873306086985394,461.10546875,7347,5000
1167,uubar,e1004,5000,42.47257423400879,29.27076660443189,170.81889475497883,12.25102672597859,531.86328125,11174,5000
